dmw	3 Early M	0 Mid M	7 Expanding M	1 Late M	10 Senescent M	5 Early E	13 Expanding E	4 Abaxial E	6 Adaxial E	8 Senescent E	14 Guard cell	2 Vasculature	11 PPP	9 Phloem	16 Myrosinase	12 S phase	15 G2M phase
dmw=594	-0.0010103908358512319	-0.0136089608466924	-0.001249839885433689	0.0036127209799585776	-0.0010795999375028467	-0.015155418433083826	0.11886405116459081	0.01020915359373004	-0.005172582726922956	-0.004837088135363403	-0.0022887997543472836	-0.009452085933704009	-0.0027498649788281464	0.00043881484767441595	0.001292292571276961	-0.36051222588096954	-0.0008037078686967854
dmw=603	-0.008953005308462115	-0.007480883686718417	0.006407544137823954	-0.003565225918190345	0.004893095422031129	0.00932404996704803	0.004327775671727563	-0.005436951008770358	0.0041204246221570266	0.004758254725295261	-0.04801498723811806	0.04581382247302366	0.044250870955898934	0.0044695340692332275	-0.4565837916944827	0.0062224329209192904	0.010281396013968087
dmw=641	-0.023938049941247264	-0.02155632158397125	0.05283676202271981	-0.03887903004487803	0.00990883123848374	0.15420354738402064	0.4102169269699704	0.09025698862418396	0.11357320715981756	-0.4292850594034373	-1.0151649198784725	0.0037959468748625103	-0.1878854299525533	0.05882452178411479	0.2231769647371713	0.004988147359505923	-0.007365935126212864
dmw=653	-0.04751417819119025	-0.07070552502665253	0.0660265982121242	0.10005735259384362	0.0072751770476136846	-0.12063541270951184	-0.004554281126331106	-0.017378461591180658	0.08658956462576793	0.03250746940580021	-0.621515491371243	0.033717501651375076	-0.0678868348200746	0.25329617754383466	-0.31300055425653023	-0.1318020162487913	-0.33984332503042
dmw=678	0.19560835451634134	0.1641599449157495	0.18196949177554247	0.2009154955537459	-0.10801220123238914	-0.029153931349788498	-0.30769037518108333	-0.24258920691516234	-0.2571880979768221	-0.20424190034859768	-0.3367635528670072	-0.10432678780858706	-0.25541628235360747	-0.11585006388717661	-0.381246153237097	0.04243591344766459	-0.2987318196309356
dmw=685	-0.058979094670945864	-0.02626920788975806	0.016070618200250686	-0.03878518901026129	0.08335084139973059	0.07595714438072732	0.1802182212033091	0.06892392511689016	-0.06078398352042469	0.06150676267491184	-0.0012258821321060598	0.11416565978057369	0.1675611546740473	-0.09510988771040663	-0.862036890630093	-0.18635079745405492	-0.17948480646919296
dmw=722	-0.20157762999915385	0.0541526789406393	0.2494989170153067	0.003811500652330352	-0.05755938742214742	-0.12842620222356393	-0.13239796642917045	-0.12246910170948172	-0.2377389831470627	-0.045632200628734076	0.5596299073863208	0.03144700893709268	0.0525029433042353	0.07650674013434189	-0.3298918896219778	-0.09546071311206616	0.8327066178106832
dmw=755	-0.004795455258692725	0.006198619752720188	-0.022188958160835107	0.016285879272424017	0.026002036656696682	-0.0043429204994269	-0.007486342288182185	0.012053984784340308	-0.006542742249344868	-0.03097276036375754	-0.0064640999390038955	-0.011033182583520696	-0.005308684329198001	-0.08189271399681937	-0.1680765460304245	-0.0022813422914995064	-0.005937020997904212
dmw=771	0.048574570243596515	-0.025975007421862817	0.0022424106797097054	-0.021861568243472795	-0.024232638507751147	-0.04408523713915902	0.23307995805728335	0.024557697421305258	-0.041014623834092656	0.04817922017843218	0.05259542728227884	0.008903007506763316	0.05112514917053873	-0.13520468602743904	0.29249823627929705	-0.013373389142316006	0.4474257891859596
dmw=811	0.010254168978488033	0.008007932839874892	0.02686565279494803	-0.0010625180491282595	-0.08423586776746267	0.011674037333470454	0.008153816522506692	-0.010559562942731018	0.0074649647331859826	-0.11186346421086737	0.01221834359113341	0.009776027952555173	0.008545979579217424	-0.36952082090384153	0.005730451159857679	0.007460248191368561	0.013467650785883285
