item,cluster,raw_fraction,residual,z_score,coverage,dmw_id,gene
dmw=5737,12,0.46875,-0.2593640685488684,-1.8155456776052852,32,dmw=5737,AT2G01420
dmw=5737,6,0.5441176470588235,-0.21092896495426472,-1.4804011794981424,136,dmw=5737,AT2G01420
dmw=5737,8,0.5656565656565656,-0.2038861373085411,-1.431668653676847,99,dmw=5737,AT2G01420
dmw=5737,4,0.5576923076923077,-0.19558561750230097,-1.374233584108818,104,dmw=5737,AT2G01420
dmw=5751,7,0.18387909319899245,-0.19635588775958537,-1.9767896653922348,397,dmw=5751,AT2G01590
dmw=5751,10,0.20300751879699247,-0.11611804847313484,-1.3593390368462364,133,dmw=5751,AT2G01590
dmw=5751,1,0.23335883703136956,-0.08842137235241765,-1.1462060533131213,1307,dmw=5751,AT2G01590
dmw=5751,0,0.2857142857142857,-0.0723748540615603,-1.0227240042851904,1421,dmw=5751,AT2G01590
dmw=5756,11,0.09433962264150944,-0.1921977131434394,-1.7207581440422364,53,dmw=5756,AT2G01660
dmw=5756,9,0.03125,-0.15681459589068258,-1.4019140843439035,32,dmw=5756,AT2G01660
dmw=5756,2,0.15165876777251186,-0.1533043775756016,-1.3702828334845503,211,dmw=5756,AT2G01660
dmw=5756,13,0.17543859649122806,-0.1185892986960344,-1.0574585957657365,57,dmw=5756,AT2G01660
dmw=5778,12,0.2222222222222222,-0.2964503856525268,-1.8123679722125252,18,dmw=5778,AT2G01918
dmw=5778,1,0.29896907216494845,-0.2110353320006158,-1.4140900273853352,194,dmw=5778,AT2G01918
dmw=5778,0,0.3721973094170404,-0.17812131203334441,-1.2606167499231642,223,dmw=5778,AT2G01918
dmw=5788,13,0.0,-0.5850726065250103,-2.592142792773786,10,dmw=5788,AT2G01990
dmw=5788,9,0.03571428571428571,-0.40380781685843276,-1.7221112064248583,28,dmw=5788,AT2G01990
dmw=5788,11,0.30303030303030304,-0.2731889989699116,-1.0951692749906932,33,dmw=5788,AT2G01990
dmw=5890,6,0.44036697247706424,-0.29682962618541087,-2.219827854603422,218,dmw=5890,AT2G03640
dmw=5890,8,0.5268817204301075,-0.22552091441991384,-1.6320935498620845,93,dmw=5890,AT2G03640
dmw=5890,13,0.5423728813559322,-0.21451995447393613,-1.541422418870416,59,dmw=5890,AT2G03640
dmw=5890,4,0.5831062670299727,-0.15223793534303598,-1.0280871151537407,367,dmw=5890,AT2G03640
dmw=5897,13,0.49743589743589745,-0.14660978775157996,-1.6651449038667254,195,dmw=5897,AT2G03690
dmw=5897,6,0.4767676767676768,-0.1430315948713085,-1.621684973182071,495,dmw=5897,AT2G03690
dmw=5897,8,0.5350877192982456,-0.1033790441248913,-1.1400739576299128,228,dmw=5897,AT2G03690
dmw=5897,4,0.5165929203539823,-0.10095576125147754,-1.110641305665136,904,dmw=5897,AT2G03690
dmw=5897,12,0.4880952380952381,-0.09805179111149226,-1.0753703336362352,84,dmw=5897,AT2G03690
dmw=5898,8,0.6111111111111112,-0.19192413842525535,-2.0199789547009823,90,dmw=5898,AT2G03730
dmw=5898,6,0.627906976744186,-0.16216420159548484,-1.6961655235563904,215,dmw=5898,AT2G03730
dmw=5914,12,0.6666666666666666,-0.24788834042883723,-2.6865326792195665,57,dmw=5914,AT2G04655
dmw=5914,12,0.6666666666666666,-0.24788834042883723,-2.6865326792195665,57,dmw=5914,AT2G03965
dmw=5914,14,0.7714285714285715,-0.17412625402732262,-1.824196495814843,35,dmw=5914,AT2G04655
dmw=5914,14,0.7714285714285715,-0.17412625402732262,-1.824196495814843,35,dmw=5914,AT2G03965
dmw=5914,9,0.7204968944099379,-0.1632846215547673,-1.6974493764699639,161,dmw=5914,AT2G04655
dmw=5914,9,0.7204968944099379,-0.1632846215547673,-1.6974493764699639,161,dmw=5914,AT2G03965
dmw=593,4,0.018255578093306288,-0.08869580799896593,-1.0949640001966525,493,dmw=593,AT1G08460
dmw=593,8,0.029411764705882353,-0.08639962225139328,-1.0756502278658944,170,dmw=593,AT1G08460
dmw=5955,6,0.21561338289962825,-0.1366189597542051,-1.5018811401675718,269,dmw=5955,AT2G04380
dmw=5955,6,0.21561338289962825,-0.1366189597542051,-1.5018811401675718,269,dmw=5955,AT2G04378
dmw=5955,7,0.28289473684210525,-0.08819888862745201,-1.0794644892499192,304,dmw=5955,AT2G04380
dmw=5955,7,0.28289473684210525,-0.08819888862745201,-1.0794644892499192,304,dmw=5955,AT2G04378
dmw=5955,13,0.29365079365079366,-0.0827225934882686,-1.0316892960645392,126,dmw=5955,AT2G04380
dmw=5955,13,0.29365079365079366,-0.0827225934882686,-1.0316892960645392,126,dmw=5955,AT2G04378
dmw=5970,13,0.056,-0.44152834394933876,-2.2613111647574917,125,dmw=5970,AT2G04570
dmw=5970,4,0.1935483870967742,-0.27556662254755937,-1.3167179762565593,775,dmw=5970,AT2G04570
dmw=5970,6,0.20911949685534592,-0.2623720439849596,-1.2416192792190717,636,dmw=5970,AT2G04570
dmw=5970,8,0.25824175824175827,-0.23322448733960255,-1.0757220877697535,182,dmw=5970,AT2G04570
dmw=5970,14,0.3333333333333333,-0.22372176361221957,-1.0216360730594005,78,dmw=5970,AT2G04570
dmw=5998,6,0.12289562289562289,-0.09433466736331933,-1.684705227853161,594,dmw=5998,AT2G04940
dmw=5998,8,0.1407035175879397,-0.09044076969886161,-1.609588469222573,199,dmw=5998,AT2G04940
dmw=5998,4,0.13333333333333333,-0.08227917413998309,-1.4521440121602602,720,dmw=5998,AT2G04940
dmw=6003,0,0.5262600592969081,-0.09770694154311266,-1.5573302531023863,4722,dmw=6003,AT2G05060
dmw=6003,1,0.5013345195729537,-0.0839451477410591,-1.4311294083423685,4496,dmw=6003,AT2G05060
dmw=6003,7,0.5762213066509712,-0.06978658646129865,-1.3012900560171203,1699,dmw=6003,AT2G05060
dmw=6005,10,0.2222222222222222,-0.11193184344006174,-1.5826734600939854,36,dmw=6005,AT2G05100
dmw=6005,0,0.27335640138408307,-0.10058838734443942,-1.4948644073233577,578,dmw=6005,AT2G05100
dmw=6005,7,0.3208955223880597,-0.07557005033149955,-1.3011988739547053,134,dmw=6005,AT2G05100
dmw=6005,1,0.28622540250447226,-0.05064646708937609,-1.1082668241726865,559,dmw=6005,AT2G05100
dmw=6031,8,0.5947955390334573,-0.17300535558952668,-1.8112500355078647,269,dmw=6031,AT2G05360
dmw=6031,6,0.5951492537313433,-0.1580811210916473,-1.6410079192909153,536,dmw=6031,AT2G05360
dmw=6031,13,0.625,-0.14709643152564644,-1.5157045546213272,200,dmw=6031,AT2G05360
dmw=6031,4,0.6066134549600912,-0.14483943582725411,-1.4899587970053196,877,dmw=6031,AT2G05360
dmw=6032,13,0.3783783783783784,-0.3710435463152042,-2.650147382151906,74,dmw=6032,AT2G05370
dmw=6032,4,0.5465686274509803,-0.18088090997370454,-1.2318759344070813,408,dmw=6032,AT2G05370
dmw=6056,16,0.5540540540540541,-0.24278840761821807,-3.4023882887701684,148,dmw=6056,AT2G04985
dmw=6056,16,0.5540540540540541,-0.24278840761821807,-3.4023882887701684,148,dmw=6056,AT2G04995
dmw=6061,7,0.17269076305220885,-0.13634877765223016,-1.9680778765219078,249,dmw=6061,AT2G05850
dmw=6061,11,0.20967741935483872,-0.09642265664873909,-1.504541086717565,62,dmw=6061,AT2G05850
dmw=6074,0,0.5600328947368421,-0.11294318385316016,-1.7444982404502498,3648,dmw=6074,AT2G05995
dmw=6074,1,0.5375951293759513,-0.0987975465812847,-1.6073188434310137,3285,dmw=6074,AT2G05995
dmw=6074,7,0.6064718162839249,-0.0870833404392709,-1.4937186072426138,958,dmw=6074,AT2G05995
dmw=6104,7,0.48534201954397393,-0.1493338934982874,-1.6113120922420643,307,dmw=6104,AT2G06510
dmw=6104,10,0.4230769230769231,-0.14722604252674015,-1.594935734910079,104,dmw=6104,AT2G06510
dmw=6104,13,0.5327868852459017,-0.10710329360754267,-1.2832132828431786,122,dmw=6104,AT2G06510
dmw=6104,1,0.4920486435921422,-0.08123911798693206,-1.0822688196065617,1069,dmw=6104,AT2G06510
dmw=6150,9,0.5357142857142857,-0.2823481272458771,-2.6299430374907224,84,dmw=6150,AT2G00450
dmw=6150,16,0.6410256410256411,-0.18803221951895932,-1.6561961251357513,39,dmw=6150,AT2G00450
dmw=6150,10,0.719626168224299,-0.13830460555674684,-1.1427926948821219,107,dmw=6150,AT2G00450
dmw=6162,12,0.7602739726027398,-0.12176182923725698,-2.6493858729285074,146,dmw=6162,AT2G07213
dmw=6162,12,0.7602739726027398,-0.12176182923725698,-2.6493858729285074,146,dmw=6162,AT2G07215
dmw=6162,16,0.7763157894736842,-0.07509567332459754,-1.6445454993379458,76,dmw=6162,AT2G07213
dmw=6162,16,0.7763157894736842,-0.07509567332459754,-1.6445454993379458,76,dmw=6162,AT2G07215
dmw=6162,13,0.8472222222222222,-0.05800972504941304,-1.2766418159893897,288,dmw=6162,AT2G07213
dmw=6162,13,0.8472222222222222,-0.05800972504941304,-1.2766418159893897,288,dmw=6162,AT2G07215
dmw=6163,16,0.5636363636363636,-0.21690085517052182,-2.3701129801665726,55,dmw=6163,AT2G07213
dmw=6163,16,0.5636363636363636,-0.21690085517052182,-2.3701129801665726,55,dmw=6163,AT2G07215
dmw=6163,12,0.6597938144329897,-0.16293365240366275,-1.7508445363219949,97,dmw=6163,AT2G07213
dmw=6163,12,0.6597938144329897,-0.16293365240366275,-1.7508445363219949,97,dmw=6163,AT2G07215
dmw=6163,6,0.7213114754098361,-0.12100597718334971,-1.2697285092439945,488,dmw=6163,AT2G07213
dmw=6163,6,0.7213114754098361,-0.12100597718334971,-1.2697285092439945,488,dmw=6163,AT2G07215
dmw=6166,9,0.5684210526315789,-0.23888815671807895,-3.12267475415497,95,dmw=6166,AT2G07240
dmw=6166,10,0.7019230769230769,-0.14717620605201598,-1.895044375179065,104,dmw=6166,AT2G07240
dmw=6167,16,0.5,-0.3198780240137197,-2.994008703694178,28,dmw=6167,AT2G07240
dmw=6167,9,0.6103896103896104,-0.19803893576516984,-1.7668991313088167,77,dmw=6167,AT2G07240
dmw=6200,15,0.30612244897959184,-0.44278189068754525,-2.1339981424634025,98,dmw=6200,AT2G07655
dmw=6200,5,0.29739130434782607,-0.4383850746459264,-2.1130541203720714,575,dmw=6200,AT2G07655
dmw=6200,14,0.42574257425742573,-0.3324860480421326,-1.6086091921226522,101,dmw=6200,AT2G07655
dmw=6201,15,0.6097560975609756,-0.2637359967850075,-2.257551012327247,164,dmw=6201,AT2G07779
dmw=6201,12,0.6417910447761194,-0.17554416115099947,-1.4384117549071807,134,dmw=6201,AT2G07779
dmw=6201,5,0.6954813359528488,-0.17022856055669533,-1.3890396436198076,509,dmw=6201,AT2G07779
dmw=6204,15,0.48484848484848486,-0.36519098857849597,-2.9617777312356184,198,dmw=6204,AT2G07621
dmw=6204,5,0.6903485254691689,-0.15072853473693915,-1.0866280353443845,746,dmw=6204,AT2G07621
dmw=6205,15,0.3475177304964539,-0.43861328207124145,-2.8342252817046725,141,dmw=6205,AT2G05155
dmw=6205,5,0.5685670261941448,-0.20579593370935356,-1.1588344642686788,649,dmw=6205,AT2G05155
dmw=6208,16,0.4,-0.4301201221868587,-3.3970592195678546,50,dmw=6208,AT2G07674
dmw=6208,9,0.6753246753246753,-0.1438534241577023,-1.0166309883514633,231,dmw=6208,AT2G07674
dmw=6210,15,0.4943820224719101,-0.3325602551777205,-2.7917502020123135,178,dmw=6210,AT2G07676
dmw=6210,5,0.6188118811881188,-0.19808492325643778,-1.6064323187523186,606,dmw=6210,AT2G07676
dmw=6211,15,0.4789473684210526,-0.3659661307035648,-2.619699725658777,380,dmw=6211,AT2G05165
dmw=6211,5,0.6113207547169811,-0.22438318894306208,-1.4807399087489823,1855,dmw=6211,AT2G05165
dmw=6211,14,0.6491228070175439,-0.2022572552206141,-1.3027484847248505,513,dmw=6211,AT2G05165
dmw=6211,9,0.5346784363177806,-0.18028759444870424,-1.126014193861816,793,dmw=6211,AT2G05165
dmw=6214,15,0.592814371257485,-0.23437447114586663,-2.884888172411314,167,dmw=6214,AT2G07669
dmw=6214,16,0.5656565656565656,-0.13823506675066355,-1.6058182434331616,99,dmw=6214,AT2G07669
dmw=6215,5,0.57243195785777,-0.2525322011241188,-2.0618198313606153,1139,dmw=6215,AT2G07681
dmw=6215,15,0.6320224719101124,-0.2026341491013275,-1.616431322279694,356,dmw=6215,AT2G07681
dmw=6215,14,0.639344262295082,-0.202126353731388,-1.6118987561059235,244,dmw=6215,AT2G07681
dmw=6219,12,0.5142857142857142,-0.2305254277791724,-1.8453173727564813,35,dmw=6219,AT2G07626
dmw=6219,9,0.4485294117647059,-0.22612222437129365,-1.8077195261402552,136,dmw=6219,AT2G07626
dmw=6219,15,0.6521739130434783,-0.1661338895136807,-1.295494220195121,69,dmw=6219,AT2G07626
dmw=6220,15,0.5470085470085471,-0.31875759114627134,-2.698113034674317,351,dmw=6220,AT2G07754
dmw=6220,15,0.5470085470085471,-0.31875759114627134,-2.698113034674317,351,dmw=6220,AT2G07774
dmw=6220,9,0.5994897959183674,-0.14859178822055097,-1.1626456177244564,392,dmw=6220,AT2G07754
dmw=6220,9,0.5994897959183674,-0.14859178822055097,-1.1626456177244564,392,dmw=6220,AT2G07774
dmw=6223,15,0.5111111111111111,-0.33913705939770533,-2.6713672512438107,90,dmw=6223,AT2G07687
dmw=6223,5,0.6268115942028986,-0.21448430719783895,-1.594191724289385,276,dmw=6223,AT2G07687
dmw=6223,14,0.6875,-0.1690300673074575,-1.2014030056919067,80,dmw=6223,AT2G07687
dmw=6223,12,0.6285714285714286,-0.1577261949071942,-1.1037216108210097,70,dmw=6223,AT2G07687
dmw=6224,15,0.5573770491803278,-0.2789383174214255,-2.2505779521340927,2318,dmw=6224,AT2G00460
dmw=6224,15,0.5573770491803278,-0.2789383174214255,-2.2505779521340927,2318,dmw=6224,AT2G07629
dmw=6224,9,0.5049051667756703,-0.19680181189686652,-1.4947591377826983,4587,dmw=6224,AT2G00460
dmw=6224,9,0.5049051667756703,-0.19680181189686652,-1.4947591377826983,4587,dmw=6224,AT2G07629
dmw=6224,5,0.6343537414965986,-0.19234620992992013,-1.4537587595176134,8820,dmw=6224,AT2G00460
dmw=6224,5,0.6343537414965986,-0.19234620992992013,-1.4537587595176134,8820,dmw=6224,AT2G07629
dmw=6224,14,0.6567335243553009,-0.1863403307470104,-1.3984927550269879,1745,dmw=6224,AT2G00460
dmw=6224,14,0.6567335243553009,-0.1863403307470104,-1.3984927550269879,1745,dmw=6224,AT2G07629
dmw=6230,14,0.5733333333333334,-0.23047958538171576,-1.5698970573753976,75,dmw=6230,AT2G07633
dmw=6230,5,0.560077519379845,-0.22431261263522762,-1.5226891285657114,516,dmw=6230,AT2G07633
dmw=6230,11,0.5563380281690141,-0.20039153419479616,-1.3395742333831637,142,dmw=6230,AT2G07633
dmw=6230,15,0.5965909090909091,-0.19918223487694187,-1.3303170956506551,176,dmw=6230,AT2G07633
dmw=6230,9,0.4691780821917808,-0.1729145050348453,-1.1292386781914696,292,dmw=6230,AT2G07633
dmw=6232,15,0.6115007012622721,-0.2366153272177739,-2.2888607387760325,2852,dmw=6232,AT2G05205
dmw=6232,15,0.6115007012622721,-0.2366153272177739,-2.2888607387760325,2852,dmw=6232,AT2G05215
dmw=6232,15,0.6115007012622721,-0.2366153272177739,-2.2888607387760325,2852,dmw=6232,AT2G05195
dmw=6232,5,0.6594504579517069,-0.17960996697534215,-1.6681550128241713,12010,dmw=6232,AT2G05205
dmw=6232,5,0.6594504579517069,-0.17960996697534215,-1.6681550128241713,12010,dmw=6232,AT2G05215
dmw=6232,5,0.6594504579517069,-0.17960996697534215,-1.6681550128241713,12010,dmw=6232,AT2G05195
dmw=6232,9,0.5666543574593796,-0.15330822514839026,-1.381767176924756,5416,dmw=6232,AT2G05205
dmw=6232,9,0.5666543574593796,-0.15330822514839026,-1.381767176924756,5416,dmw=6232,AT2G05215
dmw=6232,9,0.5666543574593796,-0.15330822514839026,-1.381767176924756,5416,dmw=6232,AT2G05195
dmw=6233,9,0.4440816326530612,-0.25800689108452735,-2.2046744506388456,1225,dmw=6233,AT2G05225
dmw=6233,15,0.600609756097561,-0.23595508054007586,-1.997221398657541,656,dmw=6233,AT2G05225
dmw=6233,5,0.6201117318435754,-0.20684931221091118,-1.7234080327221408,2506,dmw=6233,AT2G05225
dmw=6234,15,0.6445623342175066,-0.17357416234384537,-1.9398860512577103,377,dmw=6234,AT2G05235
dmw=6234,14,0.6666666666666666,-0.1588222932765363,-1.748776979820349,312,dmw=6234,AT2G05235
dmw=6234,5,0.6821008984105045,-0.1255978412644423,-1.3183573398360655,1447,dmw=6234,AT2G05235
dmw=6234,9,0.5670650730411687,-0.10733370554708443,-1.0817471854465304,753,dmw=6234,AT2G05235
dmw=6237,15,0.2822085889570552,-0.5485940816586414,-2.4524441530905614,163,dmw=6237,AT2G07695
dmw=6237,5,0.3640939597315436,-0.456838798248765,-2.003757742253363,596,dmw=6237,AT2G07695
dmw=6237,12,0.47107438016528924,-0.28980903636270683,-1.1869766090202172,121,dmw=6237,AT2G07695
dmw=6238,15,0.5571955719557196,-0.28116605443045284,-2.4389134548097537,271,dmw=6238,AT2G07785
dmw=6238,15,0.5571955719557196,-0.28116605443045284,-2.4389134548097537,271,dmw=6238,AT2G07599
dmw=6238,5,0.6022584692597239,-0.226583345740888,-1.9034221021334579,797,dmw=6238,AT2G07785
dmw=6238,5,0.6022584692597239,-0.226583345740888,-1.9034221021334579,797,dmw=6238,AT2G07599
dmw=6240,5,0.5289256198347108,-0.2806118195166063,-2.079910149120968,484,dmw=6240,AT2G07798
dmw=6240,9,0.43137254901960786,-0.24562979157851383,-1.7824787404751667,204,dmw=6240,AT2G07798
dmw=6240,15,0.6024844720496895,-0.2174131768531331,-1.5425696225750258,161,dmw=6240,AT2G07798
dmw=6241,14,0.4875,-0.35538839797413707,-2.5942646365401116,160,dmw=6241,AT2G07698
dmw=6241,5,0.6116751269035533,-0.21482399884973613,-1.4613420297562725,788,dmw=6241,AT2G07698
dmw=6241,15,0.6363636363636364,-0.19975983841219092,-1.3399277312694298,143,dmw=6241,AT2G07698
dmw=6242,5,0.6105476673427992,-0.2072237128015033,-2.0481756292772504,986,dmw=6242,AT2G07667
dmw=6242,15,0.6331658291457286,-0.19461315849862504,-1.9065258261185052,199,dmw=6242,AT2G07667
dmw=6242,14,0.7102272727272727,-0.12459305304775858,-1.1200152639296543,176,dmw=6242,AT2G07667
dmw=6243,15,0.5176470588235295,-0.3106062804473012,-2.9908971212333766,255,dmw=6243,AT2G07667
dmw=6243,5,0.6439842209072978,-0.1742830235039946,-1.5700073695123358,1014,dmw=6243,AT2G07667
dmw=6244,15,0.44776119402985076,-0.36073606368037964,-2.6297642477368406,201,dmw=6244,AT2G07667
dmw=6244,9,0.4243119266055046,-0.23599238057154298,-1.6533235965640625,436,dmw=6244,AT2G07667
dmw=6244,5,0.6182472989195679,-0.1793958084448799,-1.210309630932714,833,dmw=6244,AT2G07667
dmw=6247,15,0.3355263157894737,-0.35882113709334973,-1.9933653521195631,152,dmw=6247,AT2G07638
dmw=6247,5,0.32253086419753085,-0.35705661421282264,-1.9829429530620861,648,dmw=6247,AT2G07638
dmw=6248,15,0.3415492957746479,-0.3972882937370713,-1.9654082292679003,568,dmw=6248,AT2G07638
dmw=6248,5,0.35334386519220645,-0.3720324474541202,-1.8245102784492941,1899,dmw=6248,AT2G07638
dmw=6248,14,0.5201793721973094,-0.22823073907896807,-1.0222656889282111,223,dmw=6248,AT2G07638
dmw=6249,15,0.3411764705882353,-0.3943037388959819,-1.7166496746351956,85,dmw=6249,AT2G07706
dmw=6249,12,0.273972602739726,-0.3691194176007494,-1.5831052332285322,73,dmw=6249,AT2G07706
dmw=6249,14,0.4489795918367347,-0.2961537489608667,-1.1961915123405515,49,dmw=6249,AT2G07706
dmw=6249,5,0.45144356955380577,-0.27046744574866693,-1.059985220574223,381,dmw=6249,AT2G07706
dmw=6258,14,0.19607843137254902,-0.5503900690412747,-2.049097048116657,51,dmw=6258,AT2G07642
dmw=6258,15,0.22727272727272727,-0.509575352138963,-1.8746737259763933,132,dmw=6258,AT2G07642
dmw=6258,5,0.37471264367816093,-0.34861001349435694,-1.1867819250109786,435,dmw=6258,AT2G07642
dmw=6259,5,0.2727272727272727,-0.40428149558808957,-1.8446832885711888,110,dmw=6259,AT2G07643
dmw=6259,9,0.21875,-0.2895195765564287,-1.2720648450476812,32,dmw=6259,AT2G07643
dmw=6259,14,0.4444444444444444,-0.25799072569259973,-1.1147478390228018,18,dmw=6259,AT2G07643
dmw=6259,15,0.4444444444444444,-0.24738922154112652,-1.0618503547575744,18,dmw=6259,AT2G07643
dmw=6260,15,0.2,-0.5412102027695658,-2.428227584177734,105,dmw=6260,AT2G07644
dmw=6260,15,0.2,-0.5412102027695658,-2.428227584177734,105,dmw=6260,AT2G07643
dmw=6260,12,0.3829787234042553,-0.2668918607919383,-1.1764665799307095,94,dmw=6260,AT2G07644
dmw=6260,12,0.3829787234042553,-0.2668918607919383,-1.1764665799307095,94,dmw=6260,AT2G07643
dmw=6260,9,0.30701754385964913,-0.2617056144443089,-1.1528008604254842,114,dmw=6260,AT2G07644
dmw=6260,9,0.30701754385964913,-0.2617056144443089,-1.1528008604254842,114,dmw=6260,AT2G07643
dmw=6262,15,0.1724137931034483,-0.5970783368053536,-2.4451512810085845,29,dmw=6262,AT2G07714
